Block Address,Incident Number,Neighborhood,Occur 2hr Time,Occur Month,Occur Year,Occurence Date,Person Injury,Precinct,Open Data Latitude,Open Data Longitude,CasingsRecovered,X,Y
14600 BLOCK OF NE BROADWAY,22-0062,Wilkes,0400 - 0600,1,2022,1/21/2022,False,East,45.535588027,-122.511865983,2,"7,686,631","687,781"
8500 BLOCK OF NE SCHUYLER ST,20-0724,Madison South,0400 - 0600,11,2020,11/1/2020,False,East,45.535604703,-122.574968082,0,"7,670,467","688,196"
NE 148TH AVE / NE SAN RAFAEL ST,22-0076,Wilkes,2200 - 2400,1,2022,1/24/2022,False,East,45.535637118,-122.510157862,1,"7,687,069","687,788"
1500 BLOCK OF NW THURMAN ST,22-0006,Northwest,1200 - 1400,1,2022,1/3/2022,False,Central,45.535664509,-122.687157900,1,"7,641,730","688,976"
1800 BLOCK OF NE SCHUYLER ST,21-0667,Irvington,0000 - 0200,7,2021,7/17/2021,False,North,45.535695508,-122.647100233,0,"7,651,991","688,712"
1800 BLOCK OF NE 66TH AVE,21-0092,Madison South,1800 - 2000,1,2021,1/27/2021,False,East,45.535791601,-122.595364954,0,"7,665,244","688,399"
1800 BLOCK OF NE 66TH AVE,21-1236,Madison South,1000 - 1200,12,2021,12/6/2021,True,East,45.535791601,-122.595364954,2,"7,665,244","688,399"
1800 BLOCK OF NE 66TH AVE,21-0164,Madison South,2000 - 2200,2,2021,2/25/2021,True,East,45.535850885,-122.595273448,26,"7,665,268","688,420"
1800 BLOCK OF NE 66TH AVE,21-0568,Madison South,1400 - 1600,6,2021,6/27/2021,False,East,45.535850885,-122.595273448,0,"7,665,268","688,420"
1800 BLOCK OF NE 162ND AVE,20-0777,Wilkes,0000 - 0200,11,2020,11/22/2020,False,East,45.536040456,-122.495829543,11,"7,690,743","687,844"
1800 BLOCK OF NE 162ND AVE,21-0749,Wilkes,2000 - 2200,8,2021,8/7/2021,False,East,45.536040456,-122.495829543,32,"7,690,743","687,844"
1800 BLOCK OF NE 14TH AVE,21-0882,Irvington,1600 - 1800,9,2021,9/6/2021,True,North,45.536111545,-122.651554814,0,"7,650,854","688,894"
NE SANDY BLVD / NE 42ND AVE,21-0998,Hollywood,1800 - 2000,10,2021,10/7/2021,False,North,45.536123141,-122.619925200,13,"7,658,956","688,684"
NE 148TH PL / NE SAN RAFAEL ST,20-0700,Wilkes,2200 - 2400,10,2020,10/23/2020,True,East,45.536317746,-122.509045947,0,"7,687,360","688,029"
1600 BLOCK OF NE HANCOCK ST,21-0954,Irvington,0000 - 0200,9,2021,9/25/2021,False,North,45.536415351,-122.648954540,31,"7,651,523","688,987"
100 BLOCK OF NE HANCOCK ST,19-0052,Eliot,0400 - 0600,2,2019,2/17/2019,False,North,45.536463788,-122.663920525,21,"7,647,690","689,107"
3400 BLOCK OF NE HANCOCK ST,19-0148,Grant Park,0000 - 0200,5,2019,5/18/2019,False,North,45.536491270,-122.628953265,4,"7,656,647","688,879"
NE HANCOCK ST / NE 53RD AVE,21-0472,Rose City Park,0600 - 0800,6,2021,6/4/2021,False,North,45.536507135,-122.608895180,1,"7,661,785","688,750"
N WILLIAMS AVE / NE HANCOCK ST,21-0357,Eliot,2200 - 2400,5,2021,5/1/2021,False,North,45.536515494,-122.666709985,10,"7,646,976","689,145"
N FLINT AVE / N HANCOCK ST,21-1292,Eliot,1400 - 1600,12,2021,12/18/2021,True,North,45.536521025,-122.668744206,0,"7,646,455","689,161"
6600 BLOCK OF NE HANCOCK CT,20-0928,Madison South,2000 - 2200,12,2020,12/26/2020,False,East,45.536610837,-122.594973566,0,"7,665,352","688,695"
NE 67TH AVE / NE HANCOCK CT,20-0117,Madison South,2000 - 2200,3,2020,3/30/2020,False,East,45.536648453,-122.594264433,29,"7,665,534","688,704"
NE 66TH AVE / NE HANCOCK CT,20-0168,Madison South,1600 - 1800,4,2020,4/28/2020,False,East,45.536688513,-122.595679147,2,"7,665,172","688,728"
1900 BLOCK OF NE 122ND AVE,21-0233,Russell,2000 - 2200,3,2021,3/17/2021,True,East,45.536770604,-122.537556435,0,"7,680,061","688,377"
1900 BLOCK OF NE 129TH PL,20-0122,Russell,2200 - 2400,4,2020,4/1/2020,False,East,45.536852117,-122.530469871,6,"7,681,877","688,361"
1900 BLOCK OF NE 129TH PL,21-0148,Russell,0200 - 0400,2,2021,2/19/2021,False,East,45.536852117,-122.530469871,7,"7,681,877","688,361"
1900 BLOCK OF NE 137TH AVE,20-0104,Russell,1800 - 2000,3,2020,3/9/2020,False,East,45.536863591,-122.522037867,0,"7,684,037","688,311"
10700 BLOCK OF NE SAN RAFAEL ST,20-0761,Parkrose Heights,0400 - 0600,11,2020,11/15/2020,False,East,45.536874501,-122.551918778,0,"7,676,383","688,508"
10500 BLOCK OF NE SAN RAFAEL ST,19-0382,Parkrose Heights,2200 - 2400,11,2019,11/24/2019,False,East,45.536881669,-122.553667997,2,"7,675,935","688,522"
1900 BLOCK OF NE 155TH AVE,20-0829,Wilkes,0000 - 0200,11,2020,11/23/2020,False,East,45.536962836,-122.503681425,0,"7,688,740","688,230"
500 BLOCK OF NE SAN RAFAEL ST,21-0795,Eliot,1800 - 2000,8,2021,8/17/2021,False,North,45.537015281,-122.660127266,19,"7,648,667","689,282"
NE RODNEY AVE / NE SAN RAFAEL ST,21-0409,Eliot,0600 - 0800,5,2021,5/17/2021,False,North,45.537070849,-122.664174008,10,"7,647,631","689,330"
NE RODNEY AVE / NE SAN RAFAEL ST,21-0716,Eliot,1800 - 2000,7,2021,7/31/2021,False,North,45.537070849,-122.664174008,0,"7,647,631","689,330"
100 BLOCK OF NE SAN RAFAEL ST,21-0634,Eliot,0200 - 0400,7,2021,7/14/2021,False,North,45.537114423,-122.663754028,0,"7,647,739","689,343"
6600 BLOCK OF NE TILLAMOOK ST,20-0097,Madison South,1400 - 1600,3,2020,3/2/2020,True,East,45.537195397,-122.594963908,1,"7,665,360","688,908"
NE 122ND AVE / NE SAN RAFAEL ST,20-0526,Russell,2000 - 2200,9,2020,9/6/2020,False,East,45.537216894,-122.537607590,0,"7,680,052","688,540"
11600 BLOCK OF NE SAN RAFAEL ST,21-1158,Parkrose Heights,1600 - 1800,11,2021,11/10/2021,False,East,45.537234326,-122.543116673,0,"7,678,641","688,582"
12100 BLOCK OF NE SAN RAFAEL ST,21-0547,Parkrose Heights,2000 - 2200,6,2021,6/9/2021,False,East,45.537258681,-122.538190777,0,"7,679,903","688,559"
NE TILLAMOOK ST / NE 65TH AVE,21-1306,Rose City Park,1400 - 1600,12,2021,12/25/2021,True,East,45.537314962,-122.596682183,1,"7,664,921","688,963"
6400 BLOCK OF NE TILLAMOOK ST,21-0601,Rose City Park,1800 - 2000,7,2021,7/3/2021,True,North,45.537361327,-122.597148473,18,"7,664,802","688,983"
6400 BLOCK OF NE TILLAMOOK ST,21-0710,Rose City Park,0800 - 1000,7,2021,7/16/2021,False,North,45.537361327,-122.597148473,5,"7,664,802","688,983"
2000 BLOCK OF NE 60TH AVE,20-0219,Rose City Park,2200 - 2400,6,2020,6/1/2020,False,East,45.537375163,-122.601498064,8,"7,663,688","689,017"
NE 13TH AVE / NE TILLAMOOK ST,22-0232,Irvington,2200 - 2400,2,2022,2/25/2022,False,North,45.537457510,-122.652495965,2,"7,650,626","689,391"
NE TILLAMOOK ST / NE 11TH AVE,21-0888,Irvington,2000 - 2200,9,2021,9/8/2021,False,North,45.537463293,-122.654530218,6,"7,650,105","689,407"
NE 8TH AVE / NE TILLAMOOK ST,21-0043,Irvington,2200 - 2400,1,2021,1/13/2021,False,North,45.537472083,-122.657571846,13,"7,649,326","689,431"
1000 BLOCK OF NE TILLAMOOK ST,21-0838,Irvington,0200 - 0400,8,2021,8/27/2021,False,North,45.537508692,-122.655035571,8,"7,649,976","689,427"
2000 BLOCK OF N WILLIAMS AVE,21-0337,Eliot,0400 - 0600,4,2021,4/24/2021,False,North,45.537565262,-122.666765672,1,"7,646,972","689,528"
2000 BLOCK OF N WILLIAMS AVE,21-0647,Eliot,0200 - 0400,7,2021,7/17/2021,False,North,45.537565262,-122.666765672,1,"7,646,972","689,528"
2100 BLOCK OF NE 80TH AVE,21-0068,Madison South,1400 - 1600,1,2021,1/20/2021,False,East,45.537696109,-122.580841996,0,"7,668,982","688,997"
2100 BLOCK OF NW 32ND AVE,20-0185,Northwest,0800 - 1000,5,2020,5/9/2020,True,Central,45.537755482,-122.715079163,0,"7,634,599","689,933"
2100 BLOCK OF NE 61ST AVE,21-0646,Rose City Park,2200 - 2400,7,2021,7/15/2021,False,North,45.537915134,-122.600475671,1,"7,663,955","689,207"
200 BLOCK OF NE TILLAMOOK ST,22-0111,Eliot,0200 - 0400,1,2022,1/28/2022,False,East,45.537987084,-122.662869819,0,"7,647,974","689,655"
2100 BLOCK OF NE 162ND AVE,21-1103,Wilkes,2200 - 2400,10,2021,10/28/2021,False,East,45.538312314,-122.495815726,0,"7,690,767","688,672"
2100 BLOCK OF NE MARTIN LUTHER KING JR BLVD,22-0170,Eliot,0600 - 0800,2,2022,2/12/2022,False,North,45.538318959,-122.661562857,0,"7,648,312","689,767"
2200 BLOCK OF NE 102ND AVE,20-0403,Parkrose Heights,2200 - 2400,8,2020,8/5/2020,False,East,45.538361170,-122.557922266,0,"7,674,859","689,089"
11900 BLOCK OF NE THOMPSON ST,21-0045,Parkrose Heights,0000 - 0200,1,2021,1/14/2021,False,East,45.538623243,-122.539988780,22,"7,679,455","689,068"
NE 108TH AVE / NE THOMPSON ST,22-0021,Parkrose Heights,2200 - 2400,1,2022,1/7/2022,False,East,45.538845344,-122.551556671,5,"7,676,494","689,224"
2200 BLOCK OF NE 82ND AVE,22-0209,Madison South,2200 - 2400,2,2022,2/20/2022,False,East,45.538895596,-122.578992479,6,"7,669,467","689,422"
5600 BLOCK OF NE THOMPSON ST,20-0406,Rose City Park,0800 - 1000,8,2020,8/10/2020,False,North,45.538985920,-122.605231491,1,"7,662,747","689,629"
NE 41ST AVE / NE THOMPSON ST,22-0066,Grant Park,1800 - 2000,1,2022,1/22/2022,False,North,45.539037340,-122.620939804,11,"7,658,724","689,753"
11500 BLOCK OF NE SACRAMENTO ST,21-0231,Parkrose Heights,1800 - 2000,3,2021,3/17/2021,False,East,45.539530043,-122.544077728,2,"7,678,416","689,425"
NE 159TH AVE / NE THOMPSON CT,21-0896,Wilkes,0400 - 0600,9,2021,9/12/2021,False,East,45.539656166,-122.498053150,5,"7,690,206","689,176"
N WILLIAMS AVE / NE SACRAMENTO ST,21-0956,Eliot,0600 - 0800,9,2021,9/25/2021,True,North,45.539967391,-122.666689487,11,"7,647,015","690,403"
0 BLOCK OF NE SACRAMENTO ST,21-0452,Eliot,0400 - 0600,5,2021,5/30/2021,False,North,45.540010551,-122.665418336,1,"7,647,341","690,410"
2400 BLOCK OF NW 24TH AVE,19-0045,Northwest,1200 - 1400,2,2019,2/14/2019,False,Central,45.540348143,-122.701089488,0,"7,638,208","690,780"
11800 BLOCK OF NE BRAZEE ST,21-0791,Parkrose Heights,2000 - 2200,8,2021,8/16/2021,False,East,45.540410370,-122.541009527,3,"7,679,210","689,726"
NE 117TH AVE / NE BRAZEE ST,20-0631,Parkrose Heights,0000 - 0200,10,2020,10/5/2020,False,East,45.540448103,-122.542592069,11,"7,678,805","689,750"
2400 BLOCK OF NE BRAZEE ST,21-1346,Irvington,0800 - 1000,7,2021,7/31/2021,False,North,45.540538115,-122.640622690,0,"7,653,697","690,433"
2500 BLOCK OF NE 122ND AVE,20-0333,Russell,1600 - 1800,7,2020,7/17/2020,True,East,45.540744589,-122.537480456,0,"7,680,117","689,825"
2500 BLOCK OF N WILLIAMS AVE,19-0377,Eliot,0200 - 0400,11,2019,11/21/2019,True,North,45.540761647,-122.666618293,1,"7,647,041","690,692"
NE 82ND AVE / NE RUSSELL ST,21-1097,Madison South,1000 - 1200,10,2021,10/18/2021,False,East,45.540861655,-122.578900513,0,"7,669,509","690,138"
NE 88TH AVE / NE RUSSELL ST,20-0137,Madison South,0200 - 0400,4,2020,4/10/2020,False,East,45.540863810,-122.572400047,9,"7,671,174","690,096"
0 BLOCK OF NE RUSSELL ST,19-0237,Eliot,1800 - 2000,7,2019,7/28/2019,True,North,45.540883065,-122.665416484,0,"7,647,350","690,728"
300 BLOCK OF NE RUSSELL ST,21-0149,Eliot,0000 - 0200,2,2021,2/20/2021,False,North,45.540963412,-122.662022765,4,"7,648,220","690,734"
N WILLIAMS AVE / N RUSSELL ST,21-0064,Eliot,2200 - 2400,1,2021,1/19/2021,False,North,45.541021150,-122.666678955,1,"7,647,028","690,787"
N COMMERCIAL AVE / N RUSSELL ST,20-0561,Eliot,0000 - 0200,9,2020,9/16/2020,False,North,45.541035140,-122.670736121,0,"7,645,989","690,820"
NE 159TH AVE / NE RUSSELL ST,21-0736,Wilkes,2000 - 2200,8,2021,8/3/2021,False,East,45.541172794,-122.499187989,7,"7,689,929","689,736"
8500 BLOCK OF NE KNOTT ST,19-0401,Madison South,0200 - 0400,12,2019,12/12/2019,False,North,45.541523328,-122.574774500,16,"7,670,572","690,352"
2600 BLOCK OF NE MARTIN LUTHER KING JR BLVD,19-0096,Eliot,1200 - 1400,3,2019,3/30/2019,False,North,45.541570637,-122.661538325,3,"7,648,350","690,952"
2600 BLOCK OF NE MARTIN LUTHER KING JR BLVD,21-0001,Eliot,0600 - 0800,1,2021,1/1/2021,False,North,45.541570637,-122.661538325,0,"7,648,350","690,952"
2600 BLOCK OF NE 26TH AVE,20-0386,Irvington,2200 - 2400,8,2020,8/2/2020,False,North,45.541668024,-122.639173835,0,"7,654,079","690,835"
2600 BLOCK OF NE 13TH AVE,20-0854,Irvington,2000 - 2200,12,2020,12/10/2020,False,North,45.541703578,-122.652407110,6,"7,650,690","690,938"
NE KNOTT ST / NE 20TH AVE,19-0154,Irvington,2200 - 2400,5,2019,5/21/2019,False,North,45.542064399,-122.645287443,2,"7,652,517","691,021"
NE 117TH AVE / NE KNOTT ST,21-0995,Parkrose Heights,0200 - 0400,10,2021,10/7/2021,True,East,45.542072626,-122.542572445,1,"7,678,825","690,342"
NE 11TH AVE / NE KNOTT ST,19-0162,Irvington,0000 - 0200,5,2019,5/29/2019,False,North,45.542095135,-122.654499108,5,"7,650,158","691,095"
NE 7TH AVE / NE KNOTT ST,20-0440,Irvington,1200 - 1400,8,2020,8/16/2020,True,North,45.542108823,-122.658595363,0,"7,649,109","691,128"
10200 BLOCK OF NE KNOTT ST,20-0080,Parkrose Heights,0000 - 0200,2,2020,2/16/2020,True,East,45.542161892,-122.557411955,5,"7,675,025","690,471"
2700 BLOCK OF NE 21ST AVE,20-0876,Alameda,0000 - 0200,12,2020,12/17/2020,False,North,45.542447487,-122.644165735,0,"7,652,808","691,153"
2800 BLOCK OF NE 102ND AVE,20-0077,Parkrose Heights,2000 - 2200,2,2020,2/13/2020,False,East,45.542543890,-122.557835756,2,"7,674,920","690,613"
2800 BLOCK OF NE 92ND AVE,20-0497,Madison South,1400 - 1600,8,2020,8/30/2020,False,East,45.542702545,-122.569780989,1,"7,671,862","690,749"
2800 BLOCK OF NE 92ND AVE,20-0710,Madison South,2000 - 2200,10,2020,10/26/2020,False,East,45.542702545,-122.569780989,3,"7,671,862","690,749"
2800 BLOCK OF N GANTENBEIN AVE,22-0162,Eliot,0600 - 0800,2,2022,2/11/2022,True,North,45.543093751,-122.669381901,0,"7,646,356","691,561"
2800 BLOCK OF N GANTENBEIN AVE,19-0282,Eliot,1000 - 1200,9,2019,9/1/2019,True,East,45.543094136,-122.669506860,0,"7,646,324","691,562"
2800 BLOCK OF N GANTENBEIN AVE,20-0285,Eliot,0000 - 0200,7,2020,7/4/2020,True,North,45.543094136,-122.669506860,0,"7,646,324","691,562"
2800 BLOCK OF N GANTENBEIN AVE,21-0065,Eliot,1600 - 1800,1,2021,1/19/2021,True,North,45.543094136,-122.669506860,0,"7,646,324","691,562"
2800 BLOCK OF N GANTENBEIN AVE,21-0321,Eliot,1400 - 1600,4,2021,4/19/2021,True,North,45.543094136,-122.669506860,0,"7,646,324","691,562"
2800 BLOCK OF N GANTENBEIN AVE,21-0649,Eliot,0000 - 0200,7,2021,7/17/2021,True,North,45.543094136,-122.669506860,0,"7,646,324","691,562"
2800 BLOCK OF N GANTENBEIN AVE,21-0805,Eliot,0200 - 0400,8,2021,8/19/2021,False,North,45.543094136,-122.669506860,0,"7,646,324","691,562"
2800 BLOCK OF N VANCOUVER AVE,21-0762,Eliot,1000 - 1200,8,2021,8/10/2021,False,North,45.543272166,-122.668068995,0,"7,646,694","691,617"
2800 BLOCK OF N WILLIAMS AVE,21-0973,Eliot,0800 - 1000,9,2021,9/30/2021,False,North,45.543310868,-122.666598470,0,"7,647,071","691,621"
12300 BLOCK OF NE MORRIS ST,21-0755,Russell,2200 - 2400,8,2021,8/8/2021,False,East,45.543580312,-122.535063932,0,"7,680,762","690,843"
N VANCOUVER AVE / N STANTON ST,20-0930,Eliot,1800 - 2000,12,2020,12/17/2020,True,North,45.543723585,-122.668136998,87,"7,646,681","691,782"
0 BLOCK OF NE STANTON ST,20-0690,Eliot,2000 - 2200,10,2020,10/21/2020,False,North,45.543782918,-122.665862913,0,"7,647,264","691,788"
0 BLOCK OF NE STANTON ST,22-0248,Eliot,1600 - 1800,2,2022,2/28/2022,True,North,45.543782918,-122.665862913,2,"7,647,264","691,788"
2800 BLOCK OF NE ROCKY BUTTE RD,19-0371,Madison South,2200 - 2400,11,2019,11/16/2019,False,East,45.544119368,-122.568040515,5,"7,672,321","691,254"
2800 BLOCK OF NE ROCKY BUTTE RD,22-0331,Madison South,0800 - 1000,3,2022,3/19/2022,False,East,45.544119368,-122.568040515,6,"7,672,321","691,254"
2900 BLOCK OF N WILLIAMS AVE,20-0422,Eliot,1800 - 2000,7,2020,7/21/2020,False,North,45.544202646,-122.666593467,2,"7,647,081","691,946"
2900 BLOCK OF N WILLIAMS AVE,19-0216,Eliot,1800 - 2000,7,2019,7/15/2019,False,North,45.544203035,-122.666718429,12,"7,647,049","691,947"
2900 BLOCK OF N WILLIAMS AVE,20-0107,Eliot,1600 - 1800,3,2020,3/12/2020,False,North,45.544203035,-122.666718429,0,"7,647,049","691,947"
2900 BLOCK OF N WILLIAMS AVE,20-0297,Eliot,2000 - 2200,7,2020,7/5/2020,False,North,45.544203035,-122.666718429,6,"7,647,049","691,947"
2900 BLOCK OF N WILLIAMS AVE,20-0337,Eliot,2000 - 2200,7,2020,7/19/2020,False,North,45.544203035,-122.666718429,9,"7,647,049","691,947"
2900 BLOCK OF N WILLIAMS AVE,20-0365,Eliot,1600 - 1800,7,2020,7/31/2020,False,North,45.544203035,-122.666718429,17,"7,647,049","691,947"
2900 BLOCK OF N WILLIAMS AVE,21-0213,Eliot,1400 - 1600,3,2021,3/9/2021,True,North,45.544203035,-122.666718429,0,"7,647,049","691,947"
2900 BLOCK OF N WILLIAMS AVE,22-0256,Eliot,1200 - 1400,3,2022,3/1/2022,True,North,45.544203035,-122.666718429,3,"7,647,049","691,947"
14600 BLOCK OF NE ROSE PKWY,20-0053,Argay,0000 - 0200,2,2020,2/1/2020,False,North,45.544438679,-122.512488155,1,"7,686,552","691,011"
12200 BLOCK OF NE SISKIYOU ST,21-0732,Russell,0000 - 0200,8,2021,8/4/2021,False,East,45.544441099,-122.536961113,7,"7,680,284","691,169"
12500 BLOCK OF NE SISKIYOU ST,20-0202,Russell,1800 - 2000,5,2020,5/21/2020,False,East,45.544464002,-122.533963333,0,"7,681,052","691,158"
8400 BLOCK OF NE SISKIYOU ST,19-0391,Madison South,1200 - 1400,12,2019,12/3/2019,False,East,45.544466721,-122.576318945,5,"7,670,204","691,435"
NE 122ND AVE / NE SISKIYOU ST,21-0876,Russell,1400 - 1600,9,2021,9/4/2021,False,East,45.544482361,-122.537419413,6,"7,680,167","691,187"
NE SISKIYOU ST / NE 82ND AVE,20-0774,Madison South,2000 - 2200,11,2020,11/17/2020,False,East,45.544514666,-122.578827378,0,"7,669,562","691,469"
11500 BLOCK OF NE SISKIYOU ST,19-0213,Parkrose Heights,0400 - 0600,7,2019,7/13/2019,False,East,45.544515190,-122.544069851,8,"7,678,464","691,242"
15100 BLOCK OF NE ROSE PKWY,19-0137,Wilkes,2200 - 2400,5,2019,5/8/2019,False,North,45.544520307,-122.506720344,5,"7,688,030","691,004"
NE RODNEY AVE / NE MORRIS ST,21-1200,Eliot,1000 - 1200,11,2021,11/29/2021,False,North,45.544584023,-122.664116891,0,"7,647,719","692,068"
7800 BLOCK OF NE SISKIYOU ST,20-0795,Roseway,2200 - 2400,11,2020,11/26/2020,False,North,45.544584956,-122.582371328,3,"7,668,655","691,518"
2600 BLOCK OF NE ROCKY BUTTE RD,20-0493,Madison South,0000 - 0200,8,2020,8/30/2020,False,East,45.544587665,-122.568850188,0,"7,672,118","691,430"
600 BLOCK OF NE MORRIS ST,20-0872,Eliot,0200 - 0400,12,2020,12/12/2020,False,North,45.544621172,-122.659077470,0,"7,649,010","692,047"
500 BLOCK OF NE MORRIS ST,21-0314,Eliot,0600 - 0800,4,2021,4/16/2021,False,North,45.544623826,-122.660104480,1,"7,648,747","692,055"
400 BLOCK OF NE MORRIS ST,21-0428,Eliot,2200 - 2400,5,2021,5/22/2021,True,North,45.544626545,-122.661127588,9,"7,648,485","692,063"
NE 7TH AVE / NE MORRIS ST,20-0211,Eliot,2000 - 2200,5,2020,5/29/2020,True,North,45.544660710,-122.658579186,0,"7,649,138","692,058"
N VANCOUVER AVE / N MORRIS ST,19-0384,Eliot,1400 - 1600,11,2019,11/27/2019,False,North,45.544660850,-122.668047855,9,"7,646,713","692,123"
NE WISTARIA DR / NE 38TH AVE,22-0058,Beaumont-Wilshire,1800 - 2000,1,2022,1/4/2022,False,North,45.544676688,-122.623993057,1,"7,657,996","691,829"
3100 BLOCK OF NE 102ND AVE,22-0317,Parkrose Heights,2200 - 2400,3,2022,3/15/2022,True,East,45.544726320,-122.557762610,2,"7,674,959","691,408"
3100 BLOCK OF NE 122ND AVE,21-0465,Parkrose Heights,0200 - 0400,6,2021,6/3/2021,False,East,45.544816029,-122.537478244,6,"7,680,155","691,309"
3100 BLOCK OF NE 82ND AVE,21-1043,Madison South,1000 - 1200,10,2021,10/18/2021,False,East,45.544966006,-122.578750201,6,"7,669,586","691,633"
3000 BLOCK OF NE MARTIN LUTHER KING JR BLVD,19-0343,Eliot,2000 - 2200,10,2019,10/25/2019,True,North,45.544983484,-122.661551165,9,"7,648,380","692,196"
3000 BLOCK OF NE MARTIN LUTHER KING JR BLVD,20-0619,Eliot,2000 - 2200,9,2020,9/30/2020,False,North,45.544983484,-122.661551165,0,"7,648,380","692,196"
3000 BLOCK OF NE MARTIN LUTHER KING JR BLVD,21-1302,Eliot,2000 - 2200,12,2021,12/24/2021,False,North,45.544983878,-122.661676128,2,"7,648,348","692,197"
N WILLIAMS AVE / N MONROE ST,20-0618,Eliot,2000 - 2200,9,2020,9/30/2020,False,North,45.545353780,-122.666656935,52,"7,647,076","692,366"
N WILLIAMS AVE / N MONROE ST,21-0258,Eliot,2200 - 2400,3,2021,3/26/2021,False,North,45.545353780,-122.666656935,25,"7,647,076","692,366"
10500 BLOCK OF NE FARGO ST,20-0850,Parkrose Heights,2000 - 2200,12,2020,12/8/2020,False,East,45.545561288,-122.554028916,19,"7,675,923","691,688"
3200 BLOCK OF NE 82ND AVE,22-0286,Madison South,1000 - 1200,3,2022,3/8/2022,False,East,45.545888292,-122.578725412,0,"7,669,601","691,969"
N GREELEY AVE / N I5 FWY&GREELEY AVE RAMP,21-0028,Overlook,0200 - 0400,1,2021,1/11/2021,False,North,45.546135052,-122.682211925,0,"7,643,100","692,758"
600 BLOCK OF NE FARGO ST,21-0220,Eliot,0000 - 0200,3,2021,3/12/2021,False,North,45.546327961,-122.659064307,3,"7,649,030","692,669"
NE KLICKITAT ST / NE 83RD AVE,21-0335,Madison South,1600 - 1800,4,2021,4/24/2021,False,East,45.546333923,-122.577749963,3,"7,669,855","692,125"
15700 BLOCK OF NE FARGO CT,21-1083,Wilkes,1800 - 2000,10,2021,10/26/2021,False,North,45.546450113,-122.500201638,2,"7,689,717","691,666"
3200 BLOCK OF NE 51ST AVE,19-0311,Rose City Park,1800 - 2000,9,2019,9/20/2019,False,North,45.546556027,-122.610588356,0,"7,661,447","692,424"
3200 BLOCK OF NE MARTIN LUTHER KING JR BLVD,21-0293,Eliot,2000 - 2200,4,2021,4/3/2021,False,North,45.546572702,-122.661662454,4,"7,648,367","692,776"
3300 BLOCK OF NE 84TH AVE,21-0686,Madison South,0800 - 1000,7,2021,7/26/2021,False,East,45.546635917,-122.576827812,1,"7,670,094","692,229"
3300 BLOCK OF NE 84TH AVE,21-0687,Madison South,1200 - 1400,7,2021,7/26/2021,False,East,45.546635917,-122.576827812,4,"7,670,094","692,229"
NE RODNEY AVE / NE COOK ST,21-1155,Eliot,0000 - 0200,11,2021,11/16/2021,False,North,45.546773788,-122.664098867,6,"7,647,745","692,866"
3300 BLOCK OF NE 82ND AVE,21-1066,Madison South,2200 - 2400,10,2021,10/22/2021,False,East,45.546785832,-122.578703621,3,"7,669,615","692,296"
3300 BLOCK OF NE 82ND AVE,20-0702,Roseway,1800 - 2000,10,2020,10/24/2020,True,North,45.546786315,-122.578828587,1,"7,669,583","692,297"
3300 BLOCK OF NE 162ND AVE,21-0421,Wilkes,0000 - 0200,5,2021,5/20/2021,False,North,45.546844223,-122.495994711,5,"7,690,798","691,783"
3200 BLOCK OF NE MARTIN LUTHER KING JR BLVD,21-0980,Eliot,2200 - 2400,10,2021,10/2/2021,False,North,45.546970144,-122.661537021,9,"7,648,403","692,920"
3200 BLOCK OF NE ROCKY BUTTE RD,21-0302,Madison South,0400 - 0600,4,2021,4/13/2021,True,East,45.547122844,-122.565791548,9,"7,672,925","692,334"
3200 BLOCK OF NE ROCKY BUTTE RD,21-0572,Madison South,0400 - 0600,6,2021,6/28/2021,True,East,45.547122844,-122.565791548,5,"7,672,925","692,334"
